X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-81.486426,28.341633,16627,"KISSIMMEE, FL",5420,WM Supercenter,Retail,1,3250 VINELAND RD,KISSIMMEE,OSCEOLA,FL,34746-4893,2,Open,,Y,Y,5420,No,,No,Available
-90.580158,38.778781,16628,ST. PETERS SUTTERS MILL MO,5421,Neighborhood Market,Retail,1,45 SUTTERS MILL ROAD,ST. PETERS,ST. CHARLES,MO,63376-0000,2,Open,,Y,Y,5421,No,Available,No,Available
-84.571098,30.889931,16629,"BAINBRIDGE, GA",5422,WM Supercenter,Retail,1,500 E ALICE ST,BAINBRIDGE,DECATUR,GA,39819-4998,2,Open,,Y,Y,5422,No,,No,
-115.029009,36.196501,16630,"LAS VEGAS (HOLLYWOOD), NV",5423,Neighborhood Market,Retail,1,6570 E LAKE MEAD BLVD,LAS VEGAS,CLARK,NV,89156-7044,2,Open,,Y,Y,5423,No,Available,No,Available
-122.813892,42.469192,16631,"EAGLE POINT, OR",5424,WM Supercenter,Retail,1,11500 HANNON RD,EAGLE POINT,JACKSON,OR,97524-9598,2,Open,,Y,Y,5424,No,,No,Available
-116.955439,33.767899,16632,"SAN JACINTO, CA",5425,WM Supercenter,Retail,1,1861 S SAN JACINTO AVE,SAN JACINTO,RIVERSIDE,CA,92583-5605,2,Open,,Y,Y,5425,No,Available,Yes,Available
-121.985626,37.520242,16633,"FREMONT (W), CA",5426,Wal-Mart,Retail,1,40580 ALBRAE ST,FREMONT,ALAMEDA,CA,94538-2448,2,Open,,Y,Y,5426,No,,No,
-90.626038,38.774005,16634,ST. PETERS HOWELL MO,5427,Neighborhood Market,Retail,1,3031 MID RIVERS MALL DRIVE,ST. PETERS,ST. CHARLES,MO,63376-0000,2,Open,,Y,Y,5427,No,Available,No,Available
-111.739743,33.384593,16635,"MESA (GREENFIELD), AZ",5428,WM Supercenter,Retail,1,1710 S GREENFIELD RD,MESA,MARICOPA,AZ,85206-3481,2,Open,,Y,Y,5428,No,Available,Yes,Available
-112.420708,33.612439,16636,"SURPRISE, AZ",5429,WM Supercenter,Retail,1,14111 N PRASADA GATEWAY AVE,SURPRISE,MARICOPA,AZ,85388-2201,2,Open,,Y,Y,5429,No,Available,No,Available
-92.065476,30.520671,16637,OPELOUSAS LA,543,WM Supercenter,Retail,1,1629 E CRESSWELL LN,OPELOUSAS,ST. LANDRY,LA,70570-7815,5,Open,,Y,Y,543,No,,No,Available
-106.710858,35.026091,16638,"ALBUQUERQUE, NM",5430,WM Supercenter,Retail,1,3500 COORS BLVD SW,ALBUQUERQUE,BERNALILLO,NM,87121-5274,2,Open,,Y,Y,5430,No,Available,No,Available
-92.540361,45.099222,16640,"NEW RICHMOND, WI",5432,WM Supercenter,Retail,1,250 RICHMOND WAY,NEW RICHMOND,ST. CROIX,WI,54017-6829,2,Open,,Y,Y,5432,Yes,Available,Yes,Available
-93.055836,34.632394,16641,"HOT SPRINGS VILLAGE, AR",5433,WM Supercenter,Retail,1,3604 N HIGHWAY 7,HOT SPRINGS VILLAGE,GARLAND,AR,71909-9607,2,Open,,Y,Y,5433,No,,No,Not Available
-122.131586,37.688248,16642,"SAN LEANDRO (S), CA",5434,Wal-Mart,Retail,1,15555 HESPERIAN BLVD,SAN LEANDRO,ALAMEDA,CA,94579-1801,2,Open,,Y,Y,5434,No,,Yes,
-121.860431,37.330994,16643,SAN JOSE(CENTRAL) CA,5435,WM Supercenter,Retail,1,777 STORY RD,SAN JOSE,SANTA CLARA,CA,95122-2628,5,Open,,Y,Y,5435,No,Available,Yes,Available
-75.618532,39.733869,16644,"NEW CASTLE, DE EF",5436,Wal-Mart,Retail,1,1251 CENTERVILLE RD,WILMINGTON,NEW CASTLE,DE,19808-6240,2,Open,,Y,Y,5436,No,,Yes,
-88.104212,43.014582,16646,"NEW BERLIN, WI",5438,WM Supercenter,Retail,1,15205 WEST GREENFIELD AVENUE,NEW BERLIN,WAUKESHA,WI,53151-5154,5,Open,,Y,Y,5438,No,Not Available,No,Not Available
-72.876921,41.320072,16647,"NEW HAVEN, CT",5439,WM Supercenter,Retail,1,315 FOXON BLVD,NEW HAVEN,NEW HAVEN,CT,06513-2355,5,Open,,Y,Y,5439,No,Available,Yes,Available
-97.425686,35.448543,16648,"DEL CITY (MWC), OK",544,WM Supercenter,Retail,1,5401 TINKER DIAGONAL ST,DEL CITY,OKLAHOMA,OK,73115-4622,5,Open,,Y,Y,544,No,Available,No,Available
-122.575518,45.450534,16649,CLACKAMAS OR,5440,Wal-Mart,Retail,1,10000 SE 82ND AVE,HAPPY VALLEY,CLACKAMAS,OR,97086-2304,2,Open,,Y,Y,5440,No,,Yes,
-95.671781,39.093858,16650,"TOPEKA (N), KS",5441,WM Supercenter,Retail,1,2600 NW ROCHESTER RD,TOPEKA,SHAWNEE,KS,66617-1270,2,Open,,Y,Y,5441,No,Available,No,Available
-88.034013,41.949813,16651,ADDISON IL,5442,WM Supercenter,Retail,1,1050 N ROHLWING RD,ADDISON,DUPAGE,IL,60101-1034,5,Open,,Y,Y,5442,No,Available,No,Available
-86.085461,39.699603,16652,"INDIANAPOLIS(EMRSN), IN",5443,WM Supercenter,Retail,1,4650 S EMERSON AVE,INDIANAPOLIS,MARION,IN,46203-5932,2,Open,,Y,Y,5443,No,Available,No,Available
-90.127186,46.470308,16653,IRONWOOD MI,5444,WM Supercenter,Retail,1,10305 COUNTRY CLUB ROAD,IRONWOOD,GOGEBIC,MI,49938-9627,2,Open,,Y,Y,5444,No,,Yes,Available
-80.041162,42.122991,16654,ERIE C PA,5445,WM Supercenter,Retail,1,2711 ELM ST,ERIE,ERIE,PA,16504-2935,2,Open,,Y,Y,5445,No,,Yes,Available
-80.126499,39.893906,16655,WAYNESBURG PA,5446,WM Supercenter,Retail,1,405 MURTHA DR,WAYNESBURG,GREENE,PA,15370-7010,2,Open,,Y,Y,5446,No,,No,Available
-74.137456,40.747692,16656,KEARNY NJ,5447,WM Supercenter,Retail,1,150 HARRISON AVE,KEARNY,HUDSON,NJ,07032-5950,5,Open,,Y,Y,5447,No,Available,Yes,Available
-71.085821,41.935116,16657,"RAYNHAM (N), MA",5448,WM Supercenter,Retail,1,160 BROADWAY,RAYNHAM,BRISTOL,MA,02767-1414,2,Open,,Y,Y,5448,No,Available,Yes,
-95.516649,29.536554,16658,"MISSOURI CITY (SIEN), TX",5449,WM Supercenter,Retail,1,9929 HWY 6,MISSOURI CITY,FORT BEND,TX,77459-4149,2,Open,,Y,Y,5449,No,Available,Yes,Available
-83.772996,37.140731,16659,MANCHESTER KY,545,Wal-Mart,Retail,1,240 MANCHESTER SQUARE SHPG CTR,MANCHESTER,CLAY,KY,40962-8700,2,Open,,Y,Y,545,No,,Yes,
-75.951518,39.610029,16660,"NORTH EAST, MD",5450,WM Supercenter,Retail,1,75 NORTH EAST PLZ,NORTH EAST,CECIL,MD,21901-3617,5,Open,,Y,Y,5450,No,Available,No,Available
-81.991903,26.578945,16661,"FORT MYERS-CAPE CORAL,FL",5451,Neighborhood Market,Retail,1,3920 SKYLINE BLVD,CAPE CORAL,LEE,FL,33914-5835,2,Open,,Y,Y,5451,No,,Yes,
-87.575764,38.002606,16662,"EVANSVILLE, IN",5452,Neighborhood Market,Retail,1,2500 N. FIRST AVENUE,EVANSVILLE,VANDERBURGH,IN,47710-0000,2,Open,,Y,Y,5452,No,Not Available,No,Not Available
-81.984658,26.649591,16663,"CAPE CORAL (N), FL",5453,Neighborhood Market,Retail,1,505 SW PINE ISLAND RD,CAPE CORAL,LEE,FL,33991-1962,2,Open,,Y,Y,5453,Yes,Available,Yes,Available
-80.641856,27.996703,16665,"PALM BAY, FL",5455,WM Supercenter,Retail,1,1040 MALABAR RD SE,PALM BAY,BREVARD,FL,32907-3251,2,Open,,Y,Y,5455,No,Available,Yes,Available
-108.054131,38.749201,16668,DELTA CO,5458,WM Supercenter,Retail,1,37 STAFFORD LN,DELTA,DELTA,CO,81416-3465,2,Open,,Y,Y,5458,No,,No,Available
-88.794003,33.479555,16669,STARKVILLE MS,5459,Neighborhood Market,Retail,1,105 MARKET STREET,STARKVILLE,OKTIBBEHA,MS,39759-0000,2,Open,,Y,Y,5459,No,,Yes,Available
-95.759918,29.557166,16670,"RICHMOND, TX",546,WM Supercenter,Retail,1,5330 FM1640,RICHMOND,FORT BEND,TX,77469-5435,5,Open,,Y,Y,546,No,Available,No,Available
-97.305501,27.894372,16671,PORTLAND TX,5460,WM Supercenter,Retail,1,2000 US HIGHWAY 181,PORTLAND,SAN PATRICIO,TX,78374-4172,2,Open,,Y,Y,5460,No,,Yes,Available
-122.523391,45.669526,16672,VANCOUVER (NE) WA,5461,WM Supercenter,Retail,1,14505 NE FOURTH PLAIN BLVD,VANCOUVER,CLARK,WA,98682-5003,2,Open,,Y,Y,5461,No,,No,Available
-122.479844,45.618336,16673,VANCOUVER (SE) WA,5462,WM Supercenter,Retail,1,430 SE 192ND AVE,VANCOUVER,CLARK,WA,98683-9531,2,Open,,Y,Y,5462,No,Available,Yes,Available
-88.400625,43.325177,16674,"HARTFORD, WI",5463,WM Supercenter,Retail,1,1220 THEIL ST,HARTFORD,WASHINGTON,WI,53027-1448,2,Open,,Y,Y,5463,No,,No,Available
-90.818157,29.774315,16675,THIBODAUX S LA,5464,Neighborhood Market,Retail,1,224 W MAIN ST,THIBODAUX,TERREBONNE,LA,70301-5426,2,Open,,Y,Y,5464,No,Not Available,Yes,Not Available
-83.042617,39.875241,16677,GROVE CITY OH,5466,WM Supercenter,Retail,1,1693 STRINGTOWN RD,GROVE CITY,FRANKLIN,OH,43123-8265,2,Open,,Y,Y,5466,No,Available,No,Available
-83.282483,36.236942,16678,MORRISTOWN BUFFALO TRAIL TN,5467,Neighborhood Market,Retail,1,1997 BUFFALO TRAIL,MORRISTOWN,HAMBLEN,TN,37814-0000,2,Open,,Y,Y,5467,No,,No,
-76.962003,39.760843,16680,HANOVER (S) PA,5469,WM Supercenter,Retail,1,1881 BALTIMORE PIKE,HANOVER,YORK,PA,17331-9605,2,Open,,Y,Y,5469,No,Available,No,Available
-82.118932,27.986077,16681,"PLANT CITY, FL",547,WM Supercenter,Retail,1,2602 JAMES L REDMAN PKWY,PLANT CITY,HILLSBOROUGH,FL,33566-9460,5,Open,,Y,Y,547,No,Not Available,No,Available
-78.044292,40.490717,16682,HUNTINGDON PA,5470,WM Supercenter,Retail,1,6716 TOWNE CENTER BLVD,HUNTINGDON,HUNTINGDON,PA,16652-6933,2,Open,,Y,Y,5470,No,,Yes,
-82.508106,40.691738,16683,MANSFIELD (S) OH,5471,WM Supercenter,Retail,1,2485 POSSUM RUN RD,MANSFIELD,RICHLAND,OH,44903-9447,2,Open,,Y,Y,5471,No,,No,Available
-83.734855,42.188782,16684,SALINE MI,5472,WM Supercenter,Retail,1,7000 E MICHIGAN AVE,SALINE,WASHTENAW,MI,48176-9514,2,Open,,Y,Y,5472,No,Not Available,No,Not Available
-75.129309,39.832612,16688,DEPTFORD (WEST) NJ,5476,WM Supercenter,Retail,1,820 COOPER ST,WOODBURY,GLOUCESTER,NJ,08096-2598,2,Open,,Y,Y,5476,No,Available,No,Available
-92.118763,38.541052,16689,JEFFERSON CITY E MO,5477,WM Supercenter,Retail,1,401 SUPERCENTER DR,JEFFERSON CITY,COLE,MO,65101-8190,2,Open,,Y,Y,5477,No,,Yes,Available
-97.607004,30.453633,16691,"PFLUGERVILLE, TX",5479,WM Supercenter,Retail,1,1548 FM 685,PFLUGERVILLE,TRAVIS,TX,78660-3576,2,Open,,Y,Y,5479,No,Available,No,Available
-83.996496,33.971238,16692,LAWRENCEVILLE GA,548,WM Supercenter,Retail,1,630 COLLINS HILL RD,LAWRENCEVILLE,GWINNETT,GA,30046-4461,5,Open,,Y,Y,548,No,Available,Yes,Available
-97.611389,30.533911,16693,ROUND ROCK (NE) TX,5480,WM Supercenter,Retail,1,4700 E PALM VALLEY BLVD,ROUND ROCK,WILLIAMSON,TX,78665-2580,2,Open,,Y,Y,5480,Yes,Available,Yes,Available
-80.945755,35.329535,16694,"CHARLOTTE, NC",5481,WM Supercenter,Retail,1,9820 CALLABRIDGE CT,CHARLOTTE,MECKLENBURG,NC,28216-7669,2,Open,,Y,Y,5481,No,Not Available,Yes,Not Available
-83.388909,33.295546,16695,"EATONTON, GA",5482,WM Supercenter,Retail,1,201 WALMART DR,EATONTON,PUTNAM,GA,31024-6761,2,Open,,Y,Y,5482,No,Available,Yes,Available
-86.162314,39.602831,16696,GREENWOOD IN,5483,WM Supercenter,Retail,1,882 S. STATE ROAD 135,GREENWOOD,JOHNSON,IN,46143-0000,2,Open,,Y,Y,5483,Yes,Available,Yes,Available
-87.686159,41.721825,16698,"EVERGREEN PARK, IL",5485,WM Supercenter,Retail,1,2500 W 95TH ST,EVERGREEN PARK,COOK,IL,60805-2807,5,Open,,Y,Y,5485,No,,No,
-87.716127,41.583497,16699,"COUNTRY CLUB HILLS, IL",5486,WM Supercenter,Retail,1,4005 167TH ST,COUNTRY CLUB HILLS,COOK,IL,60478-2071,2,Open,,Y,Y,5486,No,,No,
-82.430967,34.960418,16700,"TRAVELERS REST, SC",5487,WM Supercenter,Retail,1,9 BENTON RD,TRAVELERS REST,GREENVILLE,SC,29690-2168,2,Open,,Y,Y,5487,No,Available,Yes,Available
-76.251986,36.912722,16701,"NORFOLK (N), VA",5488,WM Supercenter,Retail,1,7530 TIDEWATER DR,NORFOLK,NORFOLK CITY,VA,23505-3703,2,Open,,Y,Y,5488,No,Available,No,Available
-79.183835,34.670137,16702,"PEMBROKE,NC",5489,WM Supercenter,Retail,1,930 HIGHWAY 711 EAST,PEMBROKE,ROBESON,NC,28372-0000,2,Open,,Y,Y,5489,No,,No,
-103.160529,32.743625,16703,HOBBS NM,549,WM Supercenter,Retail,1,3800 N LOVINGTON HWY,HOBBS,LEA,NM,88240-1033,5,Open,,Y,Y,549,No,,Yes,Available
-98.719493,29.525407,16704,SAN ANTONIO SHAENFIELD TX,5490,Neighborhood Market,Retail,1,9005 FM 1560 N,SAN ANTONIO,BEXAR,TX,78254-0000,2,Open,,Y,Y,5490,No,,No,Available
-106.548589,35.106834,16705,"ALBUQUERQUE (EC), NM",5491,WM Supercenter,Retail,1,2266 WYOMING BLVD NE,ALBUQUERQUE,BERNALILLO,NM,87112-2620,2,Open,,Y,Y,5491,No,Not Available,Yes,Not Available
-106.889561,34.064985,16706,"SOCORRO, NM",5492,WM Supercenter,Retail,1,700 6TH ST N,SOCORRO,SOCORRO,NM,87801-4242,2,Open,,Y,Y,5492,No,Not Available,No,Not Available
-112.052561,43.492895,16708,"IDAHO FALLS (W), ID",5494,WM Supercenter,Retail,1,500 S UTAH AVE,IDAHO FALLS,BONNEVILLE,ID,83402-3305,2,Open,,Y,Y,5494,No,Not Available,No,Not Available
-75.292132,39.907201,16709,"GLENOLDEN, PA",5495,Wal-Mart,Retail,1,50 N MACDADE BLVD,GLENOLDEN,PHILADELPHIA,PA,19036-1223,2,Open,,Y,Y,5495,No,Available,No,Available
-75.844512,44.040509,16711,"LERAY, NY",5497,WM Supercenter,Retail,1,25737 US ROUTE #11,EVANS MILLS,JEFFERSON,NY,13637-3221,2,Open,,Y,Y,5497,No,,No,Available
-75.478088,43.773641,16712,"LOWVILLE, NY",5498,WM Supercenter,Retail,1,7155 E STATE ST # 12SOUTH,LOWVILLE,LEWIS,NY,13367-0000,2,Open,,Y,Y,5498,No,,No,
-84.280145,39.159413,16713,"MILFORD, OH",5499,WM Supercenter,Retail,1,201 CHAMBER DR,MILFORD,CLERMONT,OH,45150-2516,2,Open,,Y,Y,5499,No,Available,No,Available
-93.902656,35.139838,16714,BOONEVILLE AR,55,WM Supercenter,Retail,1,1400 EAST MAIN ST,BOONEVILLE,LOGAN,AR,72927-4921,5,Open,,Y,Y,55,No,,No,
-87.700354,38.725297,16715,LAWRENCEVILLE IL,550,WM Supercenter,Retail,1,2610 W HAVEN RD,LAWRENCEVILLE,LAWRENCE,IL,62439-3345,5,Open,,Y,Y,550,No,,No,
-81.680966,29.638512,16716,PALATKA FL,551,WM Supercenter,Retail,1,1024 S STATE ROAD 19,PALATKA,PUTNAM,FL,32177-9000,5,Open,,Y,Y,551,No,,Yes,Available
-82.794923,37.117073,16717,WHITESBURG KY,552,Wal-Mart,Retail,1,350 WHITESBURG PLAZA,WHITESBURG,LETCHER,KY,41858-7502,5,Open,,Y,Y,552,No,,Yes,
-89.748895,30.278451,16718,SLIDELL LA,553,WM Supercenter,Retail,1,39142 NATCHEZ DR,SLIDELL,ST. TAMMANY PARISH,LA,70461-2142,5,Open,,Y,Y,553,No,Available,Yes,Available
-99.506529,27.552436,16720,LAREDO TX,554,Wal-Mart,Retail,1,5610 SAN BERNARDO AVE,LAREDO,WEBB,TX,78041-3009,5,Open,,Y,Y,554,No,,No,
-82.972056,32.551163,16721,DUBLIN GA,555,WM Supercenter,Retail,1,2423 US HIGHWAY 80 W,DUBLIN,LAURENS,GA,31021-0930,5,Open,,Y,Y,555,No,,Yes,Available
-82.321061,31.197949,16722,WAYCROSS GA,556,WM Supercenter,Retail,1,2425 MEMORIAL DR,WAYCROSS,WARE,GA,31503-6337,5,Open-Partial,,N,N,556,No,,No,Available
-96.219714,38.424999,16723,EMPORIA KS,557,WM Supercenter,Retail,1,2301 INDUSTRIAL RD,EMPORIA,LYON,KS,66801-6656,5,Open,,Y,Y,557,No,,No,Available
-97.614995,38.785418,16724,SALINA KS,558,WM Supercenter,Retail,1,2900 S 9TH ST,SALINA,SALINE,KS,67401-7879,5,Open,,Y,Y,558,No,,Yes,Not Available
-91.024925,41.457764,16725,MUSCATINE IA,559,WM Supercenter,Retail,1,3003 N HIGHWAY 61,MUSCATINE,MUSCATINE,IA,52761-5811,5,Open,,Y,Y,559,No,,No,Available
-92.676635,36.959393,16726,AVA MO,56,WM Supercenter,Retail,1,1309 NW 12TH AVE,AVA,DOUGLAS,MO,65608-0000,5,Open,,Y,Y,56,No,,No,
-94.811875,39.808623,16727,ST JOSEPH MO,560,WM Supercenter,Retail,1,4201 N BELT HWY,SAINT JOSEPH,BUCHANAN,MO,64506-1299,5,Open,,Y,Y,560,No,Available,Yes,Available
-117.601403,33.640803,16728,RANCHO SANTA MARGARITA CA,5600,Neighborhood Market,Retail,1,30491 AVENIDA DE LAS FLORES,RANCHO SANTA MARGARITA,ORANGE,CA,92688-3923,2,Open,,Y,Y,5600,No,,No,
-117.987045,33.655541,16729,HUNTINGTON BEACH CA,5601,Neighborhood Market,Retail,1,21132 BEACH BLVD,HUNTINGTON BEACH,ORANGE,CA,92648-5404,2,Open,,Y,Y,5601,No,Available,Yes,Available
-118.263479,33.848386,16730,CARSON CA,5602,Neighborhood Market,Retail,1,20226 AVALON BLVD.,CARSON,LOS ANGELES,CA,90746-0000,2,Open,,Y,Y,5602,No,,No,
-118.147756,33.928185,16731,DOWNEY CA,5603,Neighborhood Market,Retail,1,12270 PARAMOUNT BLVD,DOWNEY,LOS ANGELES,CA,90242-3549,2,Open,,Y,Y,5603,No,,No,
-118.362434,33.900207,16732,HAWTHORNE CA,5604,Neighborhood Market,Retail,1,14441 INGLEWOOD AVE,HAWTHORNE,LOS ANGELES,CA,90250-6715,2,Open,,Y,Y,5604,No,,No,
-118.448734,34.234495,16733,PANORAMA CITY CA,5605,Neighborhood Market,Retail,1,14530 NORDHOFF ST,PANORAMA CITY,LOS ANGELES,CA,91402-1811,2,Open,,Y,Y,5605,No,,No,
-118.448734,34.234495,16734,PANORAMA CITY CA,5605,Neighborhood Market,Retail,1,14530 NORDHOFF ST,PANORAMA CITY,LOS ANGELES,CA,91402-1811,2,Open,,Y,Y,5605,Yes,,Yes,
-121.763685,38.661335,16735,WOODLAND E CA,5606,Neighborhood Market,Retail,1,1250 E GIBSON ROAD,WOODLAND,YOLO,CA,95776-0000,2,Open,,Y,Y,5606,No,,No,Available
-121.995829,38.344647,16737,VACAVILLE ALAMO CA,5608,Neighborhood Market,Retail,1,941 ALAMO DR.,VACAVILLE,SOLANO,CA,95687-5601,2,Open,,Y,Y,5608,No,,No,Available
-122.254376,38.126511,16738,VALLEJO SERENO CA,5609,Neighborhood Market,Retail,1,501 SERENO DR,VALLEJO,SOLANO,CA,94589-2460,2,Open,,Y,Y,5609,No,,No,Not Available
-98.793031,32.404641,16739,EASTLAND TX,561,WM Supercenter,Retail,1,1410 E MAIN ST,EASTLAND,EASTLAND,TX,76448-3023,5,Open,,Y,Y,561,No,,No,Available
-121.929191,37.729313,16740,SAN RAMON ALCOSTA CA,5610,Neighborhood Market,Retail,1,9100 ALCOSTA BLVD,SAN RAMON,CONTRA COSTA,CA,94583-3857,2,Open,,Y,Y,5610,No,Available,No,Available
-121.876934,37.689985,16741,PLEASANTON S RITA CA,5611,Neighborhood Market,Retail,1,3112 SANTA RITA RD.,PLEASANTON,ALAMEDA,CA,94566-8300,2,Open,,Y,Y,5611,No,,No,
-95.312934,29.716219,16742,HOUSTON I-45 AND WAYSIDE TX,5612,WM Supercenter,Retail,1,2391 S WAYSIDE DR,HOUSTON,HARRIS,TX,77023-0000,2,Open,,Y,Y,5612,No,Not Available,No,Not Available
-97.095539,32.768141,16743,ARLINGTON N TX,5613,Neighborhood Market,Retail,1,2121 N COLLINS ST,ARLINGTON,TARRANT,TX,76011-2878,2,Open,,Y,Y,5613,No,Available,No,Available
-97.157122,32.882306,16744,COLLEYVILLE TX,5614,Neighborhood Market,Retail,1,4904 COLLEYVILLE BLVD,COLLEYVILLE,TARRANT,TX,76034-0000,2,Open,,Y,Y,5614,No,,No,Not Available
-80.352372,25.881071,16745,HIALEAH GARDENS FL,5615,Neighborhood Market,Retail,1,11800 HIALEAH GARDENS BLVD,HIALEAH GARDENS,MIAMI-DADE,FL,33018-0000,2,Open,,Y,Y,5615,No,,Yes,Available
-86.769373,36.110971,16746,NASHVILLE TN,5616,WM Supercenter,Retail,1,2421 POWELL AVE,NASHVILLE,DAVIDSON,TN,37204-4653,2,Open,,Y,Y,5616,No,Available,Yes,Available
-87.742991,41.934741,16747,CHICAGO HERMOSA IL,5617,WM Supercenter,Retail,1,4626 W DIVERSEY AVE,CHICAGO,COOK,IL,60639-1829,2,Open,,Y,Y,5617,No,,No,
-86.518651,33.562249,16750,LEEDS AL,562,WM Supercenter,Retail,1,8551 WHITFIELD AVE,LEEDS,ST. CLAIR,AL,35094-7560,5,Open,,Y,Y,562,No,Available,Yes,Available
-82.319814,27.891862,16753,BRANDON FL,5622,Neighborhood Market,Retail,1,10863 BLOOMINGDALE AVE,RIVERVIEW,HILLSBOROUGH,FL,33578-3616,2,Open,,Y,Y,5622,No,,No,Available
-87.168537,30.365389,16754,GULF BREEZE FL,5623,Neighborhood Market,Retail,1,334 GULF BREEZE PKWY,GULF BREEZE,ESCAMBIA,FL,32561-4492,2,Open,,Y,Y,5623,No,,No,Available
-96.880003,32.923571,16755,FARMERS BRANCH TX,5624,Neighborhood Market,Retail,1,13100 JOSEY LN,FARMERS BRANCH,DALLAS,TX,75234-6351,2,Open,,Y,Y,5624,No,,No,Available
-93.316262,45.056368,16756,BROOKLYN CENTER MN,5625,WM Supercenter,Retail,1,1200 SHINGLE CREEK CROSSING,BROOKLYN CENTER,HENNEPIN,MN,55430-0000,2,Open,,Y,Y,5625,No,Not Available,Yes,Not Available
-110.953434,32.185761,16757,TUCSON BRIDGES AZ,5626,WM Supercenter,Retail,1,1260 EAST TUCSON MARKETPLACE BLVD,TUCSON,PIMA,AZ,85713-0000,2,Open,,Y,Y,5626,No,Available,Yes,Available
-122.472214,45.488893,16758,GRESHAM 181ST OR,5627,Neighborhood Market,Retail,1,3900 W POWELL BLVD,GRESHAM,MULTNOMAH,OR,97030-0000,2,Open,,Y,Y,5627,No,,No,
-121.972221,47.865791,16759,MONROE WA,5628,WM Supercenter,Retail,1,19191 N KELSEY STREET,MONROE,SNOHOMISH,WA,98272-0000,2,Open,,Y,Y,5628,No,,Yes,Available
-124.190503,40.780727,16760,EUREKA CA,5629,Wal-Mart,Retail,1,3300 BROADWAY BAYSHORE MALL,EUREKA,HUMBOLDT,CA,95501-0000,2,Open,,Y,Y,5629,No,,No,
-81.278896,28.913784,16761,ORANGE CITY FL,563,WM Supercenter,Retail,1,2400 VETERANS MEMORIAL PKWY,ORANGE CITY,VOLUSIA,FL,32763-1700,5,Open,,Y,Y,563,No,Available,Yes,Available
-119.789216,36.792591,16764,FRESNO BLACKSTONE CA,5632,WM Supercenter,Retail,1,1804 EAST ASHLAN AVENUE,FRESNO,FRESNO,CA,93726-0000,2,Open,,Y,Y,5632,No,,No,
-119.680896,36.807137,16765,CLOVIS SHAW CA,5633,Neighborhood Market,Retail,1,1830 SHAW AVE,CLOVIS,FRESNO,CA,93611-0000,2,Open,,Y,Y,5633,No,,No,Available
-119.731084,36.836371,16766,FRESNO WILLOW CA,5634,Neighborhood Market,Retail,1,6855 N WILLOW AVE,FRESNO,FRESNO,CA,93710-0000,2,Open,,Y,Y,5634,No,,No,
-119.329685,36.341376,16767,VISALIA NW CA,5635,Neighborhood Market,Retail,1,1320 N DEMAREE ST,VISALIA,TULARE,CA,93291-7714,2,Open,,Y,Y,5635,No,,Yes,
-117.374911,33.200013,16769,OCEANSIDE MISSION CA,5637,Neighborhood Market,Retail,1,1046 MISSION AVENUE,OCEANSIDE,SAN DIEGO,CA,92054-0000,2,Open,,Y,Y,5637,No,Available,No,Available
-117.144421,32.705735,16770,SHERMAN HEIGHTS CA,5638,Neighborhood Market,Retail,1,2121 IMPERIAL AVENUE,SAN DIEGO,SAN DIEGO,CA,92102-3826,2,Open,,Y,Y,5638,No,,Yes,
-117.942353,33.800975,16771,GARDEN GROVE CA,5639,Neighborhood Market,Retail,1,10912 KATELLA AVE,GARDEN GROVE,ORANGE,CA,92804-6134,2,Open,,Y,Y,5639,No,,No,
-97.622121,35.463341,16772,"OKLAHOMA CITY(W), OK",564,WM Supercenter,Retail,1,6100 W RENO AVE,OKLAHOMA CITY,OKLAHOMA,OK,73127-6507,5,Open,,Y,Y,564,No,Available,Yes,Available
-117.908003,33.819461,16773,ANAHEIM CA,5640,Neighborhood Market,Retail,1,1120 S ANAHEIM BLVD,ANAHEIM,ORANGE,CA,92805-5810,2,Open,,Y,Y,5640,No,,Yes,
-117.934867,33.916183,16774,LA HABRA CA,5641,WM Supercenter,Retail,1,1000 E IMPERIAL HWY,LA HABRA,ORANGE,CA,90631-7452,2,Open,,Y,Y,5641,No,Available,Yes,Available
-119.178825,34.237006,16776,OXNARD CA,5643,Neighborhood Market,Retail,1,421 W ESPLANADE DR,OXNARD,VENTURA,CA,93036-1298,2,Open,,Y,Y,5643,No,,No,
-117.835662,33.698795,16777,IRVINE N CA,5644,WM Supercenter,Retail,1,"16555 VON KARMAN AVE, STE A",IRVINE,ORANGE,CA,92606-4928,2,Open,,Y,Y,5644,No,,No,
-87.644572,41.934206,16778,CHICAGO LINCOLN IL,5645,Neighborhood Market,Retail,1,2844 N BROADWAY ST,CHICAGO,COOK,IL,60657-6017,2,Open,,Y,Y,5645,No,,No,
-87.690011,41.850617,16779,CHICAGO CERMAK IL,5646,Neighborhood Market,Retail,1,2551 W CERMAK RD,CHICAGO,COOK,IL,60608-3719,2,Open,,Y,Y,5646,No,Not Available,No,Not Available
